"","id_stazione","nome","observations","station_operation_days","avg_min_interval","sd_min_interval","max_min_interval","avg_available","avg_spaces","avg_total"
"100","55a8cea30652b24b4a87035c013fd125","Sant´Anselmo",1812,228.715324074074,181.79429727741,228.542123582613,8977.31666666667,5.73951434878587,12.0480132450331,17.787527593819
"101","56ac4933540413aa2cd3c7869d11bd18","Belgio 2",719,99.2138194444444,198.951784886416,149.031029516425,2459.41666666667,12.0361613351878,7.58970792767733,19.6258692628651
"102","583e2a7684d746923ce519089b6e9447","Nizza 2",719,99.2132523148148,198.954891052388,149.06777868478,2459.41666666667,2.84005563282337,14.3894297635605,17.2294853963839
"103","5940387676f4d36d8e18a379fdcfb0cd","IV Marzo",580,64.7991203703704,160.986091954023,83.7409211091951,1439.93333333333,0,0,0
"104","5ac7801a46364292ee3995b3ade01952","Valentino 2",1865,228.715324074074,176.628025022341,96.0803698396724,3366.25,5.12278820375335,7.64504021447721,12.7678284182306
"105","5ce4d449d03c24bd7a1d2baea2630228","Turati",719,99.2141435185185,198.956675938804,149.084638288143,2459.41666666667,5.42559109874826,6.80806675938804,12.2336578581363
"106","5d14bc0345ad76855d580fa56d27127f","Castelfidardo",719,99.2141898148148,198.956768660176,149.308272993591,2459.41666666667,3.26147426981919,11.980528511822,15.2420027816412
"107","5ddfdcc1a26f93a88b4561ccd20eb3b5","Madama Cristina",1865,228.715324074074,176.628025022341,96.0147171580793,3366.25,2.38713136729223,4.89544235924933,7.28257372654156
"108","5f2016151f059cf8d6282fe15f36d270","Universita`3",296,27.7974421296296,135.437556306306,74.8139723925745,900.4,4.38175675675676,9.18243243243243,13.5641891891892
"109","5fec3710584f4dd43dec9aa89b24087a","Valdo Fusi",719,99.2136342592593,198.955656003709,148.987804951075,2459.41666666667,4.09318497913769,9.48817802503477,13.5813630041725
"110","62e1229a487243fb01fa03af26e69b01","Valdocco",718,99.2129166666667,199.231337047354,149.455962622972,2459.4,5.78272980501393,7.55571030640669,13.3384401114206
"111","63ce8d81d872f29d52fa5ccc3a4ea9b1","Filadelfia",6,0.874189814814815,240.052777777778,147.608383688682,541.35,11.1666666666667,1.66666666666667,12.8333333333333
"112","6473a97f439b97bf3185f8e7b28cb69c","Cernaia",1866,228.715324074074,176.533369060379,96.2164626884792,3366.25,3.11039657020364,10.5921757770632,13.7025723472669
"113","655591c1d8a7c1c33bc8060028aadc2a","Rigola",2582,328.179884259259,183.051994577847,114.038016635852,3366.25,1.3009295120062,7.46127033307514,8.76219984508133
"114","655dc87138178b562f01d842b89e974a","Pio VII",719,99.2142824074074,198.956954102921,149.213950247031,2459.41666666667,8.45897079276773,3.42141863699583,11.8803894297636
"115","667249c62f287db7e329d77771d9cf41","Paleocapa",721,99.2131712962963,198.402843273232,149.212980654115,2459.41666666667,3.12066574202497,8.5381414701803,11.6588072122053
"116","668cab06a032838852f2c985a2cedc3b","Galileo Ferraris 2",719,99.2138541666667,198.951854427446,149.039939584725,2459.41666666667,3.12934631432545,7.70653685674548,10.8358831710709
"117","684e737c7e0502c3b6274620a03c57fb","Porta Susa 2",1865,228.715324074074,176.628025022341,96.3053465117689,3366.25,5.17855227882038,10.1587131367292,15.3372654155496
